Season,Name,Team,Spd,GB/FB,LD%,GB%,FB%,IFFB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,maxEV,HardHit%,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,wOBA,K%,BB%,NameASCII,PlayerId,MLBAMID
2016,Adeiny Hechavarría,MIA,4.013496146,1.592307692,0.221709006,0.478060046,0.300230946,0.03076923,0.2886,0.3886,0.3227,0.1909,0.4864,0.3227,88.05094866,8.056285459,0.0068,106.669,0.3114,0.3392,0.678,0.5015,0.7601,0.9088,0.8564,0.4791,0.6051,0.0711,0.1685,0.2397,0.256181227,0.13345521,0.060329067,Adeiny Hechavarria,10459,588751
2016,Cheslor Cuthbert,KCR,2.737462122,1.34074074,0.170603674,0.475065616,0.354330708,0.177777777,0.411,0.3194,0.2696,0.2042,0.4869,0.3089,89.30555556,12.40420645,0.0209,111.686,0.3665,0.3169,0.6954,0.4923,0.6305,0.8684,0.7862,0.4633,0.6275,0.1052,0.1606,0.2658,0.31592319,0.188235294,0.062745098,Cheslor Cuthbert,10473,596144
2016,Derek Dietrich,MIA,4.246687422,1.067961165,0.216911764,0.404411764,0.37867647,0.097087378,0.3787,0.375,0.2463,0.2574,0.4632,0.2794,85.53346012,12.95695507,0.0699,110.606,0.3199,0.3248,0.6707,0.4691,0.6799,0.9063,0.8149,0.4172,0.5534,0.0864,0.1666,0.253,0.348263445,0.203883495,0.077669902,Derek Dietrich,10542,518618
2016,César Hernández,PHI,5.696210383,2.647058823,0.243902439,0.548780487,0.207317073,0.070588235,0.3653,0.3402,0.2945,0.1895,0.5502,0.2603,87.03636556,4.971007251,0.0183,106.532,0.29,0.2427,0.6802,0.4434,0.6309,0.8991,0.8196,0.4588,0.5884,0.0795,0.1652,0.2447,0.334742507,0.186495176,0.106109324,Cesar Hernandez,10556,514917
2016,Corey Dickerson,TBR,2.682376414,0.835294117,0.174603174,0.375661375,0.449735449,0.111764705,0.3254,0.336,0.3386,0.1825,0.5,0.3175,88.95584691,18.09763287,0.095,112.704,0.3799,0.4397,0.7601,0.5643,0.6957,0.767,0.7331,0.3888,0.6241,0.1492,0.1279,0.2771,0.31853446,0.244525547,0.060218978,Corey Dickerson,10762,572816
2016,Tyler Saladino,CHW,3.973378712,1.779411764,0.199152542,0.512711864,0.288135593,0.073529411,0.3942,0.3485,0.2573,0.2199,0.527,0.2531,86.73376623,8.152164608,0.029,108.272,0.2697,0.3189,0.6604,0.4818,0.6942,0.9177,0.8403,0.4769,0.6301,0.0769,0.182,0.2589,0.312653607,0.194357366,0.040752351,Tyler Saladino,10807,573135
2016,Jurickson Profar,TEX,4.581145078,1.85,0.189573459,0.52606635,0.284360189,0.133333333,0.4178,0.3474,0.2347,0.2676,0.493,0.2394,86.38894419,6.938461304,0.0282,107.481,0.2864,0.275,0.6004,0.4139,0.7087,0.9134,0.8355,0.4269,0.5212,0.0681,0.1997,0.2678,0.294806076,0.198697068,0.097719869,Jurickson Profar,10815,595777
2016,Jedd Gyorko,STL,1.700549446,1.008130081,0.190163934,0.406557377,0.403278688,0.056910569,0.4525,0.3311,0.2164,0.1672,0.4852,0.3475,87.68833333,14.92090007,0.0951,108.199,0.3574,0.3117,0.7073,0.4879,0.5802,0.8596,0.7606,0.4454,0.6187,0.1165,0.1383,0.2549,0.338956803,0.219178082,0.084474885,Jedd Gyorko,10816,576397
2016,Andrelton Simmons,LAA,4.745167708,2.142857142,0.195121951,0.548780487,0.25609756,0.076190476,0.3566,0.388,0.2554,0.2096,0.5566,0.2337,86.74692875,4.552309678,0.012,105.838,0.2964,0.2764,0.7018,0.4754,0.7682,0.9365,0.8845,0.4678,0.646,0.0549,0.1673,0.2222,0.301637738,0.078674948,0.057971014,Andrelton Simmons,10847,592743
2016,Adam Duvall,CIN,5.339628726,0.724324324,0.194444444,0.338383838,0.467171717,0.081081081,0.4949,0.3106,0.1944,0.1641,0.447,0.3889,88.54948581,19.19308659,0.1134,110.692,0.4106,0.3408,0.697,0.4975,0.5708,0.859,0.7484,0.4399,0.6382,0.1249,0.1627,0.2876,0.332834355,0.269736842,0.06743421,Adam Duvall,10950,594807
2016,Evan Gattis,HOU,1.850419696,1,0.179012345,0.410493827,0.410493827,0.112781954,0.466,0.3673,0.1667,0.1759,0.5,0.3241,89.4171875,12.97106323,0.1015,114.011,0.3538,0.3243,0.6478,0.4582,0.6331,0.8333,0.7503,0.4141,0.5671,0.1131,0.1641,0.2772,0.345015572,0.254509018,0.086172344,Evan Gattis,11003,594828
2016,Kevin Kiermaier,TBR,6.439297237,1.111111111,0.205574912,0.418118466,0.37630662,0.25,0.4949,0.2765,0.2287,0.2662,0.4198,0.314,87.92937336,13.95111895,0.0375,111.446,0.3276,0.2785,0.661,0.4337,0.688,0.8422,0.7834,0.4057,0.5676,0.0937,0.162,0.2557,0.322832053,0.178743961,0.096618357,Kevin Kiermaier,11038,595281
2016,Cameron Rupp,PHI,2.334140496,1.4,0.173913043,0.481884057,0.344202898,0.052631578,0.3333,0.3841,0.2826,0.1667,0.4891,0.3442,91.31795158,9.042856964,0.087,113.588,0.4674,0.2923,0.6959,0.4785,0.5622,0.7992,0.7213,0.4614,0.6038,0.1333,0.163,0.2963,0.321222233,0.272076372,0.057279236,Cameron Rupp,11146,519237
2016,Kole Calhoun,LAA,3.747341398,0.952879581,0.221294363,0.379958246,0.39874739,0.068062827,0.4179,0.3264,0.2557,0.1663,0.4802,0.3534,89.71125265,14.97840781,0.052,109.634,0.3992,0.3072,0.7477,0.495,0.5747,0.8675,0.7633,0.4265,0.6176,0.1172,0.1267,0.2439,0.340267492,0.175595238,0.09970238,Kole Calhoun,11200,594777
2016,Adam Eaton,CHW,5.870385319,2.078740157,0.205284552,0.536585365,0.258130081,0.05511811,0.3074,0.3191,0.3735,0.1751,0.5097,0.3152,88.99064449,4.871268354,0.0272,108.641,0.356,0.311,0.6647,0.4666,0.7543,0.9012,0.8463,0.4399,0.6062,0.0715,0.1625,0.2341,0.343610687,0.162889518,0.089235127,Adam Eaton,11205,594809
2016,Jonathan Schoop,BAL,2.421342787,1.297619047,0.197505197,0.453222453,0.349272349,0.142857142,0.447,0.3098,0.2432,0.2536,0.4802,0.2661,87.37584415,11.81885593,0.0624,113.607,0.3534,0.4301,0.814,0.6022,0.5577,0.844,0.7312,0.4484,0.6615,0.1618,0.1017,0.2636,0.320325376,0.211746522,0.032457496,Jonathan Schoop,11265,570731
2016,Whit Merrifield,KCR,5.946743839,1.5,0.255319148,0.44680851,0.29787234,0.014285714,0.3444,0.332,0.3237,0.1203,0.5228,0.3568,88.12059918,12.23987078,0.0249,107.113,0.3444,0.3388,0.6351,0.4757,0.6725,0.9214,0.8261,0.4622,0.6054,0.0827,0.1916,0.2742,0.309328371,0.216867469,0.057228915,Whit Merrifield,11281,593160
2016,Jake Marisnick,HOU,6.225609104,1.271428571,0.192893401,0.451776649,0.355329949,0.157142857,0.4402,0.3206,0.2392,0.2105,0.5263,0.2632,86.84132852,11.67994908,0.0383,112.065,0.3445,0.3367,0.7335,0.5226,0.6139,0.8428,0.7644,0.4686,0.6367,0.1231,0.1391,0.2622,0.256795618,0.266881028,0.051446945,Jake Marisnick,11339,545350
2016,Yasmani Grandal,LAD,1.894239834,1.140186915,0.161172161,0.446886446,0.391941391,0.112149532,0.4291,0.3745,0.1964,0.1745,0.4364,0.3891,91.31821416,12.19843823,0.1236,111.026,0.4473,0.2329,0.6233,0.3915,0.5551,0.8454,0.7429,0.4062,0.5033,0.1005,0.1892,0.2897,0.349986283,0.253829321,0.140043763,Yasmani Grandal,11368,518735
2016,Odúbel Herrera,PHI,6.257386675,1.450704225,0.216216216,0.463963963,0.319819819,0.098591549,0.2671,0.3753,0.3576,0.2384,0.4901,0.2715,87.70136808,10.34602753,0.0397,113.505,0.3091,0.3461,0.6832,0.4839,0.6729,0.8577,0.7796,0.409,0.5869,0.1056,0.143,0.2486,0.337752212,0.204268292,0.096036585,Odubel Herrera,11476,546318
2016,Christian Yelich,MIA,3.898519575,2.820224719,0.234234234,0.565315315,0.20045045,0.056179775,0.3596,0.3506,0.2899,0.1753,0.4449,0.3798,92.6490734,2.724395326,0.0921,113.603,0.4989,0.2285,0.6427,0.4053,0.5395,0.8839,0.7726,0.4267,0.5508,0.0917,0.1856,0.2773,0.367465049,0.209408194,0.109256449,Christian Yelich,11477,592885
2016,Manny Machado,BAL,2.252801819,0.875,0.2,0.373333333,0.426666666,0.142857142,0.419,0.3448,0.2362,0.2171,0.4286,0.3543,90.27206015,14.56196562,0.0895,116.837,0.4324,0.3226,0.7229,0.4972,0.6645,0.8727,0.7965,0.4362,0.5991,0.1002,0.1383,0.2385,0.366117453,0.172413793,0.068965517,Manny Machado,11493,592518
2016,Bryce Harper,WSN,4.564174933,0.952380952,0.171717171,0.404040404,0.424242424,0.089285714,0.3935,0.3434,0.2632,0.198,0.4612,0.3409,88.89319167,14.92772287,0.0727,112.707,0.3584,0.2703,0.6815,0.4274,0.6634,0.8742,0.7919,0.3821,0.5072,0.0864,0.1496,0.236,0.343270032,0.18660287,0.172248803,Bryce Harper,11579,547180
2016,Brandon Drury,ARI,2.437762628,1.694444444,0.202739726,0.501369863,0.29589041,0.101851851,0.4575,0.3205,0.2219,0.1726,0.4986,0.3288,88.84101233,9.508511318,0.0603,113.283,0.3671,0.3217,0.603,0.4492,0.6129,0.9038,0.7899,0.4533,0.6072,0.094,0.1983,0.2922,0.335073876,0.200400801,0.062124248,Brandon Drury,11615,592273
2016,Nick Castellanos,DET,3.648714858,0.732824427,0.255737704,0.314754098,0.429508196,0.022900763,0.3902,0.3443,0.2656,0.1148,0.5279,0.3574,89.35132321,16.7967214,0.1213,109.153,0.3836,0.3706,0.7421,0.54,0.5287,0.8493,0.7296,0.456,0.6421,0.1457,0.1324,0.2782,0.349538417,0.248322147,0.062639821,Nick Castellanos,11737,592206
2016,J.T. Realmuto,MIA,3.666254535,1.624,0.203883495,0.492718446,0.303398058,0.16,0.4102,0.3447,0.2451,0.2112,0.4903,0.2985,88.64570217,9.775110493,0.0388,109.733,0.3519,0.325,0.6636,0.4808,0.7067,0.8913,0.8239,0.4602,0.633,0.0845,0.1704,0.2549,0.333277392,0.183486238,0.051376146,J.T. Realmuto,11739,592663
2016,Leonys Martin,SEA,6.225492426,1.17293233,0.199445983,0.432132963,0.368421052,0.112781954,0.4579,0.3132,0.2289,0.2211,0.4842,0.2947,87.59383754,12.844174,0.05,111.502,0.3132,0.3287,0.6881,0.4917,0.56,0.8115,0.7196,0.4535,0.6528,0.138,0.1402,0.2782,0.297708585,0.258680555,0.076388888,Leonys Martin,11846,547982
2016,Joc Pederson,LAD,3.187299185,1,0.205882352,0.397058823,0.397058823,0.111111111,0.4158,0.3728,0.2115,0.172,0.4409,0.3871,92.26518374,15.298074,0.1183,112.348,0.4695,0.2739,0.6168,0.4139,0.6075,0.8417,0.75,0.4084,0.5924,0.1026,0.1796,0.2821,0.359523383,0.273109243,0.132352941,Joc Pederson,11899,592626
2016,Joe Panik,SFG,5.879962085,1.23076923,0.17535545,0.454976303,0.369668246,0.096153846,0.3482,0.3929,0.2588,0.2071,0.5365,0.2565,86.31637717,12.97198501,0.0353,106.784,0.2706,0.2305,0.6502,0.4171,0.7888,0.9489,0.8998,0.4447,0.5608,0.0415,0.1896,0.231,0.299812647,0.089353612,0.095057034,Joe Panik,11936,605412
2016,Travis Shaw,BOS,4.414448936,0.814102564,0.191428571,0.362857142,0.445714285,0.096153846,0.3932,0.339,0.2678,0.2194,0.4473,0.3333,88.67280588,16.2260528,0.0741,112.321,0.3419,0.3273,0.6859,0.4799,0.6558,0.8528,0.7756,0.4256,0.5736,0.107,0.1553,0.2623,0.309735654,0.250943396,0.081132075,Travis Shaw,11982,543768
2016,Max Kepler,MIN,4.375573703,1.294642857,0.162866449,0.472312703,0.364820846,0.080357142,0.4434,0.356,0.2006,0.2039,0.466,0.3301,89.6835552,8.481414795,0.0356,115.408,0.3754,0.3069,0.6081,0.4315,0.6613,0.9099,0.8062,0.4135,0.5839,0.0831,0.1952,0.2783,0.313234523,0.208053691,0.093959731,Max Kepler,12144,596146
2016,Nick Ahmed,ARI,4.285884907,1.594202898,0.21491228,0.48245614,0.302631578,0.130434782,0.3939,0.3593,0.2468,0.1818,0.5455,0.2727,87.11333333,9.15546658,0.0216,106.692,0.29,0.295,0.7476,0.5189,0.6429,0.8613,0.7985,0.4947,0.6851,0.1033,0.156,0.2593,0.244697108,0.188311688,0.048701298,Nick Ahmed,12147,605113
2016,Eddie Rosario,MIN,5.625525491,1.345238095,0.19262295,0.463114754,0.344262295,0.071428571,0.3614,0.3976,0.241,0.1847,0.5141,0.3012,87.67250163,11.2837087,0.0442,105.844,0.3173,0.4172,0.7691,0.5689,0.6548,0.7829,0.7295,0.4311,0.6356,0.1531,0.1226,0.2757,0.303811526,0.257062146,0.033898305,Eddie Rosario,12155,592696
2016,Xander Bogaerts,BOS,4.515956088,1.302702702,0.196226415,0.454716981,0.349056603,0.178378378,0.4455,0.312,0.2425,0.2049,0.4887,0.3064,88.99942599,11.04887378,0.0508,113.207,0.3346,0.3383,0.5914,0.4535,0.6838,0.9074,0.8166,0.4552,0.5911,0.0832,0.2011,0.2843,0.347647524,0.171070931,0.080667593,Xander Bogaerts,12161,593428
2016,Miguel Sanó,MIN,2.546807957,0.741666666,0.202290076,0.339694656,0.458015267,0.041666666,0.3626,0.3931,0.2443,0.1412,0.458,0.4008,92.39094796,16.96263687,0.1336,114.158,0.4847,0.237,0.6292,0.4099,0.4173,0.7732,0.6581,0.4409,0.5798,0.14,0.1852,0.3252,0.333807668,0.359595959,0.109090909,Miguel Sano,12164,593934
2016,Maikel Franco,PHI,1.88308088,1.252941176,0.200417536,0.444676409,0.354906054,0.170588235,0.4551,0.3466,0.1983,0.215,0.4781,0.3069,89.53431743,11.80671567,0.0626,113.206,0.4071,0.3443,0.7436,0.5203,0.6145,0.8626,0.7708,0.4406,0.6127,0.118,0.1309,0.2489,0.311181992,0.168253968,0.063492063,Maikel Franco,12179,596748
2016,Rougned Odor,TEX,5.521915417,0.953608247,0.176086956,0.402173913,0.42173913,0.082474226,0.4726,0.3354,0.192,0.154,0.4916,0.3544,89.63252919,14.10764831,0.0738,112.124,0.3776,0.4177,0.7132,0.5432,0.6501,0.8816,0.7792,0.4246,0.6139,0.1199,0.1401,0.26,0.335966145,0.213607594,0.030063291,Rougned Odor,12282,596059
2016,Jace Peterson,ATL,3.076328591,2.417910447,0.18505338,0.576512455,0.238434163,0,0.3462,0.3671,0.2867,0.1993,0.549,0.2517,88.18925011,3.699749034,0.0245,108.057,0.3252,0.2472,0.6073,0.4078,0.6712,0.9284,0.842,0.4459,0.5417,0.0641,0.2004,0.2645,0.31657399,0.169117647,0.12745098,Jace Peterson,12325,607054
2016,Kevin Pillar,TOR,4.696902917,1.344155844,0.204845814,0.455947136,0.339207048,0.155844155,0.3901,0.3147,0.2953,0.2478,0.4806,0.2716,87.01610563,11.6518795,0.0237,112.97,0.2996,0.3712,0.6229,0.4894,0.6986,0.905,0.8219,0.4696,0.6473,0.0871,0.1977,0.2848,0.294690076,0.154109589,0.04109589,Kevin Pillar,12434,607680
2016,Kolten Wong,STL,6.841006307,1.348314606,0.199233716,0.459770114,0.340996168,0.06741573,0.4511,0.3195,0.2293,0.1992,0.5414,0.2594,86.76108797,10.88182834,0.0263,107.465,0.2632,0.303,0.6965,0.4677,0.6958,0.9144,0.832,0.4185,0.615,0.0781,0.1584,0.2365,0.299536883,0.144044321,0.094182825,Kolten Wong,12532,543939
2016,Marcus Semien,OAK,4.383726273,0.91847826,0.177156177,0.393939393,0.428904428,0.065217391,0.4246,0.355,0.2204,0.1647,0.5499,0.2854,88.00142889,15.44760081,0.0626,108.412,0.348,0.2731,0.6642,0.4562,0.6427,0.8456,0.781,0.4682,0.57,0.0998,0.1721,0.2718,0.315024216,0.223832528,0.082125603,Marcus Semien,12533,543760
2016,C.J. Cron,LAA,3.079311686,1.053030303,0.195845697,0.412462908,0.391691394,0.143939393,0.3353,0.3709,0.2938,0.2493,0.4273,0.3234,89.39879636,12.2935541,0.0678,115.409,0.3923,0.3798,0.6958,0.5225,0.6676,0.8685,0.7884,0.4514,0.636,0.1102,0.1471,0.2573,0.336758692,0.168539325,0.053932584,C.J. Cron,12546,543068
2016,Eugenio Suárez,CIN,4.446529985,1.07051282,0.216019417,0.405339805,0.378640776,0.076923076,0.3947,0.3511,0.2542,0.1719,0.4794,0.3487,86.63995481,15.8141671,0.0605,108.804,0.2906,0.2661,0.6411,0.4341,0.601,0.8644,0.7753,0.448,0.5917,0.0975,0.192,0.2895,0.316276198,0.247208931,0.081339712,Eugenio Suarez,12552,553993
2016,Trevor Story,COL,5.897017452,0.622807017,0.23553719,0.293388429,0.47107438,0.087719298,0.4,0.3306,0.2694,0.1429,0.4082,0.449,91.03361345,17.98533515,0.1347,112.336,0.4449,0.2787,0.6675,0.4617,0.5615,0.8069,0.7285,0.4708,0.5663,0.1246,0.1618,0.2864,0.380040997,0.313253012,0.084337349,Trevor Story,12564,596115
2016,Billy Burns,- - -,7.699192284,1.918918918,0.191011235,0.531835205,0.277153558,0.229729729,0.3154,0.3907,0.2939,0.3154,0.5627,0.1219,82.82292935,7.090216923,0,109.82,0.1254,0.3279,0.7081,0.5148,0.8111,0.9282,0.8903,0.4917,0.6898,0.056,0.1662,0.2222,0.246910776,0.111445783,0.030120481,Billy Burns,12701,542993
2016,Brad Miller,TBR,4.866536528,1.217687074,0.185,0.4475,0.3675,0.095238095,0.4254,0.3284,0.2463,0.2264,0.4229,0.3507,90.54710131,12.03410589,0.0896,113.06,0.4254,0.3236,0.7157,0.491,0.652,0.8183,0.7555,0.4269,0.609,0.1201,0.1515,0.2715,0.3331666,0.247920133,0.078202995,Brad Miller,12775,543543
2016,George Springer,HOU,4.688635199,1.530612244,0.203426124,0.481798715,0.31477516,0.061224489,0.3897,0.3833,0.227,0.1949,0.469,0.3362,89.3550017,8.661674168,0.1006,115.943,0.379,0.2724,0.7411,0.4743,0.6181,0.7974,0.7388,0.4309,0.6344,0.1235,0.1357,0.2592,0.35290172,0.239247311,0.118279569,George Springer,12856,543807
2016,James McCann,DET,1.896944568,1.010526315,0.183760683,0.41025641,0.405982905,0.052631578,0.3933,0.3305,0.2762,0.1548,0.5063,0.3389,88.47241211,16.1179315,0.0837,109.452,0.3724,0.3049,0.6349,0.4622,0.5603,0.8409,0.744,0.4766,0.5952,0.1183,0.1809,0.2992,0.273351995,0.292225201,0.061662198,James McCann,12859,543510
2016,Anthony Rendon,WSN,4.553216428,0.815,0.205689277,0.35667396,0.437636761,0.125,0.4017,0.3079,0.2904,0.1376,0.4978,0.3646,91.04359199,16.96044922,0.0546,111.356,0.417,0.2282,0.648,0.427,0.75,0.8883,0.8494,0.4736,0.6229,0.0641,0.1997,0.2638,0.34245204,0.180834621,0.100463678,Anthony Rendon,12861,543685
2016,Gregory Polanco,PIT,5.605649609,1.045751633,0.240291262,0.388349514,0.371359223,0.111111111,0.4916,0.2819,0.2265,0.1831,0.4602,0.3566,89.92290448,14.03514783,0.0578,113.746,0.3976,0.3104,0.701,0.462,0.6681,0.915,0.8135,0.388,0.5349,0.0854,0.1545,0.2399,0.331123434,0.202725724,0.090289608,Gregory Polanco,12907,570256
2016,Francisco Lindor,CLE,5.49005766,1.735099337,0.22368421,0.492481203,0.283834586,0.052980132,0.3914,0.3558,0.2528,0.1723,0.5524,0.2753,88.74656339,7.970744126,0.0393,112.067,0.3315,0.3026,0.6971,0.4728,0.714,0.9058,0.836,0.4315,0.5965,0.0772,0.1595,0.2367,0.340413163,0.12865497,0.083333333,Francisco Lindor,12916,596019
2016,Javier Báez,CHC,4.744904786,1.209090909,0.195364238,0.44039735,0.36423841,0.109090909,0.4557,0.3449,0.1994,0.1867,0.5222,0.2911,88.38150819,14.07328734,0.057,112.25,0.3228,0.4291,0.679,0.526,0.6241,0.8227,0.7235,0.3878,0.6067,0.1444,0.1438,0.2882,0.315574821,0.24,0.033333333,Javier Baez,12979,595879
2016,Jackie Bradley Jr.,BOS,5.936522617,1.375,0.183770883,0.472553699,0.343675417,0.111111111,0.4595,0.3429,0.1976,0.1595,0.481,0.3595,90.25606796,10.12211179,0.0786,109.05,0.3976,0.2905,0.6525,0.4514,0.6269,0.8326,0.7591,0.4446,0.5959,0.108,0.1806,0.2886,0.354105553,0.224842767,0.099056603,Jackie Bradley Jr.,12984,598265
2016,Norichika Aoki,SEA,4.84681514,2.753086419,0.171662125,0.607629427,0.220708446,0.12345679,0.3122,0.3862,0.3016,0.2381,0.5635,0.1984,87.2241595,3.074915854,0.0053,104.848,0.2454,0.2768,0.678,0.4718,0.8,0.9335,0.8932,0.4861,0.6231,0.0504,0.1771,0.2275,0.324643116,0.096359743,0.072805139,Norichika Aoki,13075,493114
2016,Yoenis Cespedes,NYM,2.935183011,0.897435897,0.214854111,0.371352785,0.413793103,0.115384615,0.3926,0.3687,0.2387,0.1538,0.4536,0.3926,91.7450625,16.29016016,0.0955,114.591,0.4775,0.3455,0.6582,0.4755,0.6613,0.8718,0.7825,0.416,0.593,0.1021,0.1601,0.2622,0.369085852,0.198895027,0.093922651,Yoenis Cespedes,13110,493316
2016,Jake Lamb,ARI,5.909521001,1.248175182,0.174262734,0.45844504,0.367292225,0.06569343,0.4316,0.3432,0.2252,0.1394,0.4665,0.3941,91.32234545,10.4368667,0.1126,111.599,0.4316,0.2775,0.6534,0.4394,0.5291,0.838,0.7269,0.4306,0.5404,0.119,0.1734,0.2924,0.35237396,0.259259259,0.107744107,Jake Lamb,13329,571875
2016,Tyler Naquin,CLE,5.960982943,1.539682539,0.23444976,0.464114832,0.301435406,0.079365079,0.3756,0.3568,0.2676,0.169,0.446,0.385,91.05192683,10.1496629,0.0751,112.664,0.4507,0.3599,0.7271,0.5123,0.6361,0.7792,0.7204,0.4151,0.5671,0.1419,0.1393,0.2812,0.374213662,0.306849315,0.098630136,Tyler Naquin,13359,571980
2016,Stephen Piscotty,STL,4.130116039,1.202453987,0.202222222,0.435555555,0.362222222,0.092024539,0.4226,0.3186,0.2588,0.1593,0.5199,0.3208,88.21419271,13.69027023,0.0861,110.682,0.3731,0.3311,0.7535,0.5232,0.6071,0.8447,0.7627,0.4547,0.624,0.1241,0.1262,0.2503,0.34519657,0.204930662,0.078582434,Stephen Piscotty,13367,572039
2016,José Ramírez,CLE,5.543007841,1.12568306,0.228174603,0.408730158,0.363095238,0.098360655,0.3898,0.3268,0.2835,0.1437,0.5886,0.2677,88.35449414,13.20698642,0.0256,110.719,0.3287,0.2769,0.6402,0.4394,0.8437,0.9121,0.8883,0.4472,0.5696,0.049,0.196,0.2451,0.354681154,0.100323624,0.071197411,Jose Ramirez,13510,608070
2016,Mookie Betts,BOS,6.363683289,1.051063829,0.192629815,0.413735343,0.39363484,0.123404255,0.3973,0.3506,0.2521,0.1736,0.4925,0.3339,89.74483793,12.49172566,0.0467,114.728,0.3973,0.2553,0.5842,0.4119,0.7155,0.9482,0.8726,0.4762,0.6082,0.0524,0.2222,0.2746,0.379327152,0.109589041,0.067123287,Mookie Betts,13611,605141
2016,Ketel Marte,SEA,5.211364732,1.988888888,0.218023255,0.520348837,0.261627906,0.122222222,0.4061,0.3481,0.2459,0.232,0.5525,0.2155,85.7708812,7.031764849,0.0028,113.496,0.1989,0.3298,0.6543,0.4788,0.7143,0.9038,0.8331,0.4589,0.6459,0.0798,0.1801,0.2599,0.266287005,0.18025751,0.038626609,Ketel Marte,13613,606466
2016,Corey Seager,LAD,4.064336143,1.579310344,0.244444444,0.462626262,0.292929292,0.020689655,0.371,0.3427,0.2863,0.127,0.4758,0.3972,91.05652902,10.32928591,0.0766,112.69,0.4375,0.3223,0.7899,0.5293,0.5938,0.8842,0.7856,0.4427,0.6084,0.1127,0.1063,0.2189,0.37214916,0.193595342,0.07860262,Corey Seager,13624,608369
2016,Travis Jankowski,SDP,6.90932413,3.764705882,0.260273972,0.584474885,0.155251141,0.029411764,0.2353,0.3739,0.3908,0.2353,0.5252,0.2395,86.18248668,0.759815691,0.0126,107.982,0.2678,0.2213,0.5997,0.3904,0.6649,0.878,0.8112,0.4468,0.5822,0.0737,0.1974,0.2712,0.29250996,0.261096605,0.109660574,Travis Jankowski,13768,608671
2016,Adonis García,ATL,2.656223817,1.965811965,0.209567198,0.523917995,0.266514806,0.102564102,0.3576,0.4032,0.2392,0.205,0.4966,0.2984,89.0234375,7.877749556,0.0455,108.947,0.3455,0.3882,0.7025,0.5282,0.6932,0.8792,0.8034,0.4456,0.6288,0.1031,0.1496,0.2528,0.308181408,0.1651865,0.042628774,Adonis Garcia,13777,611177
2016,Matt Duffy,- - -,4.757126705,1.753086419,0.214788732,0.5,0.285211267,0.024691358,0.2902,0.3601,0.3497,0.1818,0.5559,0.2622,87.29322777,7.330870816,0.035,108.709,0.3007,0.2823,0.6456,0.4539,0.6905,0.9326,0.8531,0.4723,0.5956,0.0666,0.1687,0.2353,0.292493859,0.144808743,0.06284153,Matt Duffy,13836,622110
2016,Devon Travis,TOR,3.765593656,1.351351351,0.191950464,0.464396284,0.34365325,0.099099099,0.3508,0.3323,0.3169,0.2246,0.4831,0.2923,86.94579318,11.38482875,0.0369,107.335,0.3077,0.3628,0.6395,0.4928,0.7169,0.9054,0.8318,0.4696,0.6319,0.0829,0.1773,0.2601,0.336965372,0.201388888,0.046296296,Devon Travis,13862,581527
2016,Addison Russell,CHC,4.276110545,1.094594594,0.211195928,0.41221374,0.37659033,0.155405405,0.4419,0.3409,0.2172,0.2374,0.4697,0.2929,87.62901757,15.14248705,0.0884,108.133,0.3106,0.315,0.7277,0.5011,0.6075,0.8063,0.7377,0.4509,0.6405,0.1306,0.1361,0.2667,0.316421543,0.225752508,0.091973244,Addison Russell,14106,608365
2016,Byron Buxton,MIN,7.873413899,0.81081081,0.216374269,0.350877192,0.432748538,0.135135135,0.4759,0.2888,0.2353,0.1658,0.5615,0.2727,89.45496962,17.25391767,0.0428,111.288,0.3155,0.3305,0.6337,0.467,0.4726,0.8091,0.6782,0.4502,0.5891,0.1502,0.1732,0.3234,0.303726888,0.356495468,0.069486404,Byron Buxton,14161,621439
2016,Carlos Correa,HOU,4.540008252,1.82644628,0.224489795,0.501133786,0.274376417,0.066115702,0.39,0.3469,0.263,0.1633,0.4649,0.3719,91.04166667,6.981921161,0.0748,118.171,0.4308,0.2944,0.6513,0.4476,0.6417,0.8447,0.7685,0.4293,0.5985,0.103,0.1749,0.2778,0.349053352,0.21060606,0.113636363,Carlos Correa,14162,621043
2016,Yasiel Puig,LAD,4.782195771,1.380434782,0.164122137,0.484732824,0.351145038,0.228260869,0.4297,0.3422,0.2281,0.2053,0.4829,0.3118,90.38927053,11.54386954,0.057,114.556,0.4106,0.3058,0.7721,0.5182,0.5628,0.8238,0.7399,0.4555,0.6141,0.1348,0.1239,0.2587,0.320369151,0.201086956,0.065217391,Yasiel Puig,14225,624577
2016,Nomar Mazara,TEX,2.364367356,1.647540983,0.214111922,0.489051094,0.296836982,0.081967213,0.3723,0.3528,0.2749,0.2068,0.5061,0.2871,87.95501605,8.591002373,0.0584,117.842,0.3479,0.3343,0.6134,0.4468,0.6889,0.9031,0.8073,0.4028,0.581,0.0859,0.1931,0.279,0.318239362,0.197183098,0.068661971,Nomar Mazara,14553,608577
